"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value"
"329","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"329","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"329","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","50,176"
"329","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","50,613"
"329","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","18,228.62"
"329","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"330","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"330","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"330","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","12,800"
"330","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","9,653"
"330","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","10,481.88"
"330","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"331","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"331","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"331","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","471,328"
"331","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","317,317"
"331","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","123,470.25"
"331","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","903,168"
"332","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"332","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"332","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","50,176"
"332","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","50,757"
"332","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","17,181.25"
"332","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"333","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"333","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"333","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","54,272"
"333","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","50,629"
"333","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","26,530.88"
"333","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"334","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"334","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"334","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","75,264"
"334","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","75,589"
"334","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","28,412.75"
"334","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::CUDAFunctor_add<float>, std::array<char *, 3>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"335","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"335","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"335","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","50,176"
"335","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","50,573"
"335","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","17,628.50"
"335","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"336","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"336","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"336","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","50,176"
"336","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","50,613"
"336","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","18,472"
"336","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"337","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"337","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"337","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","12,800"
"337","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","9,653"
"337","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","8,006.38"
"337","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(1, 2, 64)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"338","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"338","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"338","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","471,328"
"338","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","321,741"
"338","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","60,995.12"
"338","39830","python3.10","127.0.0.1","void cutlass__5x_cudnn::Kernel<cutlass_tensorop_s1688fprop_optimized_tf32_64x64_32x5_nhwc_align4>(T1::Params)","1","7","(128, 1, 1)","(49, 1, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","903,168"
"339","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"339","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"339","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","50,176"
"339","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","50,757"
"339","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","17,040.75"
"339","39830","python3.10","127.0.0.1","void engines_precompiled::nhwcToNchwKernel<float, float, float, 1, 0, 0>(engines_precompiled::nhwc2nchw_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"340","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"340","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"340","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","54,272"
"340","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","50,621"
"340","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","26,627.88"
"340","39830","python3.10","127.0.0.1","void cudnn::bn_fw_inf_1C11_kernel_NCHW<float, float, 1, 1>(T2, T2, cudnnTensorStruct, const T1 *, cudnnTensorStruct, T1 *, cudnnTensorStruct, const T2 *, const T2 *, const T2 *, const T2 *, T2)","1","7","(512, 1, 1)","(64, 1, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"341","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"341","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"341","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","50,176"
"341","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","lts__t_sectors.sum","sector","50,573"
"341","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","sm__cycles_active.avg","cycle","17,282"
"341","39830","python3.10","127.0.0.1","void at::vectorized_elementwise_kernel<4, at::<unnamed>::launch_clamp_scalar(at::TensorIteratorBase &, c10::Scalar, c10::Scalar, detail::ClampLimits)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 7)]::operator ()() const::[lambda(float) (instance 1)], std::array<char *, 2>>(int, T2, T3)","1","7","(128, 1, 1)","(196, 1, 1)","0","8.7","Command line profiler metrics","sm__pipe_tensor_op_hmma_cycles_active.sum","cycle","0"
"342","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_read.sum","","n/a"
"342","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","dram__bytes_write.sum","","n/a"
"342","39830","python3.10","127.0.0.1","void engines_precompiled::nchwToNhwcKernel<float, float, float, 0, 1, 2>(engines_precompiled::nchw2nhwc_params_t<T3>, const T1 *, T2 *)","1","7","(256, 1, 1)","(98, 2, 1)","0","8.7","Command line profiler metrics","l1tex__t_sectors.sum","sector","50,176"
