d0,d1,d2,size,log2_size,latency_us
2,8,2829,45264,15.466076,1.785338
2,8,3159,50544,15.625252,1.806937
2,8,5525,88400,16.431759,1.958731
2,8,5705,91280,16.478011,1.958842
2,8,30060,480960,18.875557,2.939923
2,16,20,640,9.321928,1.613593
2,16,25,800,9.643856,1.611895
2,16,41,1312,10.357552,1.612334
2,16,59,1888,10.882643,1.613337
2,16,69,2208,11.108524,1.612453
2,16,77,2464,11.266787,1.612641
2,16,94,3008,11.554589,1.612041
2,16,208,6656,12.700440,1.677352
2,16,1084,34688,15.082149,1.760396
2,16,2232,71424,16.124121,1.953980
2,16,13117,419744,18.679150,2.797565
2,64,9,1152,10.169925,1.565931
2,64,14,1792,10.807355,1.611497
2,64,15,1920,10.906891,1.611361
2,64,18,2304,11.169925,1.630221
2,64,88,11264,13.459432,1.677447
2,64,620,79360,16.276124,1.956933
2,64,8964,1147392,20.129927,4.591256
2,64,19978,2557184,21.286125,8.075753
2,64,47737,6110336,22.542820,13.036712
2,128,14,3584,11.807355,1.630441
2,128,15,3840,11.906891,1.630627
2,128,40,10240,13.321928,1.647379
2,128,141,36096,15.139551,1.956751
2,128,162,41472,15.339850,1.956900
2,128,441,112896,16.784635,2.346723
2,128,553,141568,17.111136,2.546896
2,128,611,156416,17.255029,2.611527
2,128,717,183552,17.485829,2.799769
2,128,862,220672,17.751544,3.023683
2,128,935,239360,17.868823,3.136612
2,256,26,13312,13.700440,1.677903
2,256,32,16384,14.000000,1.677461
2,256,58,29696,14.857981,1.829738
2,256,82,41984,15.357552,1.957635
2,256,150,76800,16.228819,2.130518
2,256,234,119808,16.870365,2.400482
2,256,289,147968,17.174926,2.609943
2,256,1869,956928,19.868051,6.553961
2,256,3769,1929728,20.879966,10.993219
2,256,12794,6550528,22.643180,32.240959
2,256,15094,7728128,22.881688,37.808858
2,256,17753,9089536,23.115775,43.909817
2,256,30196,15460352,23.882070,73.108879
2,512,14,14336,13.807355,1.676827
2,512,47,48128,15.554589,1.956892
2,512,93,95232,16.539159,2.263470
2,512,155,158720,17.276124,2.615825
2,512,410,419840,18.679480,4.199827
2,512,1048,1073152,20.033423,4.345799
2,512,1937,1983488,20.919608,11.245457
2,512,2096,2146304,21.033423,6.999429
2,512,2885,2954240,21.494356,15.668836
2,512,8083,8276992,22.980675,40.270594
2,512,10663,10918912,23.380326,52.463516
2,512,16925,17331200,24.046868,81.879726
2,1024,18,36864,15.169925,1.956677
2,1024,43,88064,16.426265,2.218176
2,1024,70,143360,17.129283,2.549528
2,1024,95,194560,17.569856,2.866855
2,1024,131,268288,18.033423,3.344347
2,1024,181,370688,18.499846,3.920644
2,1024,257,526336,19.005625,4.815800
2,1024,297,608256,19.214319,5.259457
2,1024,359,735232,19.487840,6.020437
2,1024,1694,3469312,21.726218,18.055890
2,1024,2561,5244928,22.322492,26.395957
2,1024,3900,7987200,22.929258,39.113059
2,1024,5283,10819584,23.367142,52.068630
2,1024,15200,31129600,24.891784,60.681849
2,1024,16877,34564096,25.042771,160.703057
4,1,8,32,5.000000,1.035138
4,1,10,40,5.321928,1.034164
4,1,33,132,7.044394,1.034655
4,1,39,156,7.285402,1.034285
4,1,1668,6672,12.703904,1.676823
4,1,2306,9224,13.171177,1.677130
4,1,7522,30088,14.876901,1.758545
4,1,9097,36388,15.151175,1.808602
4,1,11333,45332,15.468242,1.924718
