d0,d1,d2,size,log2_size,latency_us
4,8,530,16960,14.049849,1.678463
4,8,1432,45824,15.483816,1.739638
4,8,1474,47168,15.525521,1.727336
4,8,1717,54944,15.745674,1.740073
4,8,2507,80224,16.291746,1.805450
4,8,3096,99072,16.596190,1.846974
4,8,3806,121792,16.894060,1.931244
4,8,6618,211776,17.692180,1.959564
4,8,20580,658560,19.328955,2.615474
4,8,48178,1541696,20.556087,3.609498
4,16,10,640,9.321928,1.630985
4,16,19,1216,10.247928,1.677126
4,16,111,7104,12.794416,1.631331
4,16,215,13760,13.748193,1.676780
4,16,259,16576,14.016808,1.677360
4,16,326,20864,14.348728,1.677423
4,16,347,22208,14.438792,1.676273
4,16,374,23936,14.546894,1.678148
4,16,396,25344,14.629357,1.677281
4,16,439,28096,14.778077,1.677451
4,16,870,55680,15.764872,1.744366
4,16,4459,285376,18.122504,2.139817
4,16,4908,314112,18.260920,2.166130
4,16,6857,438848,18.743362,2.343671
4,16,14332,917248,19.806952,2.875912
4,64,10,2560,11.321928,1.630556
4,64,15,3840,11.906891,1.677193
4,64,16,4096,12.000000,1.630340
4,64,19,4864,12.247928,1.629543
4,64,22,5632,12.459432,1.644414
4,64,27,6912,12.754888,1.677612
4,64,51,13056,13.672425,1.676637
4,64,227,58112,15.826548,1.741284
4,64,2169,555264,19.082814,2.577487
4,64,2465,631040,19.267372,2.622193
4,64,4001,1024256,19.966145,3.037534
4,64,4537,1161472,20.147523,3.260616
4,64,6265,1603840,20.613099,3.920571
4,64,8769,2244864,21.098197,4.618676
4,64,27125,6944000,22.727336,10.454247
4,128,17,8704,13.087463,1.630187
4,128,57,29184,14.832890,1.677694
4,128,61,31232,14.930737,1.742968
4,128,73,37376,15.189825,1.741425
4,128,97,49664,15.599913,1.741420
4,128,123,62976,15.942515,1.743950
4,128,244,124928,16.930737,1.959092
4,128,246,125952,16.942515,1.958952
4,128,365,186880,17.511753,2.040585
4,128,382,195584,17.577429,2.050246
4,128,737,377344,18.525521,2.431000
4,128,752,385024,18.554589,2.237729
4,128,849,434688,18.729621,2.541936
4,128,3720,1904640,20.861087,4.075776
4,128,10130,5186560,22.306347,9.110936
4,128,28861,14776832,23.816834,19.549589
4,256,17,17408,14.087463,1.663750
4,256,27,27648,14.754888,1.676381
4,256,39,39936,15.285402,1.742221
4,256,42,43008,15.392317,1.753174
4,256,76,77824,16.247928,1.807096
4,256,95,97280,16.569856,1.848915
4,256,169,173056,17.400879,2.018097
4,256,252,258048,17.977280,2.183929
4,256,362,370688,18.499846,2.415525
4,256,597,611328,19.221587,2.846112
4,256,605,619520,19.240791,2.858260
4,256,916,937984,19.839204,3.394904
4,256,1746,1787904,20.769838,4.926735
4,256,2007,2055168,20.970825,5.403425
4,256,3313,3392512,21.693922,6.742694
4,256,3645,3732480,21.831703,7.113630
4,256,5080,5201920,22.310613,8.136233
4,256,10552,10805248,23.365229,11.738425
4,256,31326,32077824,24.935073,39.395137
4,512,16,32768,15.000000,1.674632
4,512,22,45056,15.459432,1.758255
4,512,58,118784,16.857981,1.957222
4,512,87,178176,17.442943,2.007406
4,512,112,229376,17.807355,2.007436
4,512,230,471040,18.845490,2.587804
4,512,243,497664,18.924813,2.587509
4,512,275,563200,19.103288,2.726885
4,512,348,712704,19.442943,2.990748
4,512,405,829440,19.661778,3.222769
4,512,479,980992,19.903882,3.455717
4,512,1624,3325952,21.665336,5.872215
4,1024,15,61440,15.906891,1.769132
4,1024,18,73728,16.169925,1.799978
4,1024,27,110592,16.754888,1.961436
4,1024,31,126976,16.954196,1.954122
4,1024,51,208896,17.672425,2.085010
4,1024,145,593920,19.179909,2.801630
4,1024,158,647168,19.303781,2.919660
4,1024,183,749568,19.515700,3.096130
4,1024,314,1286144,20.294621,4.040205
4,1024,349,1429504,20.447083,4.330320
4,1024,509,2084864,20.991522,5.455936
4,1024,729,2985984,21.509775,7.067237
4,1024,2151,8810496,23.070792,13.769589
4,1024,9676,39632896,25.240195,48.250959
8,1,11,88,6.459432,1.043921
8,1,12,96,6.584963,1.044077
8,1,17,136,7.087463,1.042997
8,1,18,144,7.169925,1.043908
8,1,45,360,8.491853,1.043538
8,1,62,496,8.954196,1.044255
8,1,932,7456,12.864186,1.630967
8,1,9750,78000,16.251187,1.779911
8,1,30081,240648,17.876565,1.985880
8,1,38056,304448,18.215836,2.096284
8,8,11,704,9.459432,1.677215
8,8,14,896,9.807355,1.676379
8,8,27,1728,10.754888,1.631755
8,8,136,8704,13.087463,1.677425
8,8,154,9856,13.266787,1.676768
8,8,527,33728,15.041659,1.742977
8,8,3207,205248,17.647009,1.951585
8,8,8903,569792,19.120076,2.438867
8,8,10455,669120,19.351905,2.608486
8,8,38295,2450880,21.224868,4.793676
8,16,22,2816,11.459432,1.676490
8,16,65,8320,13.022368,1.676557
8,16,90,11520,13.491853,1.676062
8,16,127,16256,13.988685,1.677099
8,16,143,18304,14.159871,1.677971
8,16,146,18688,14.189825,1.677105
8,16,157,20096,14.294621,1.677941
8,16,1111,142208,17.117643,1.955910
8,16,1953,249984,17.931476,2.048354
8,16,4164,532992,19.023754,2.432083
8,16,24781,3171968,21.596947,5.706482
8,16,25291,3237248,21.626336,5.757877
8,64,12,6144,12.584963,1.676039
8,64,53,27136,14.727920,1.739043
8,64,63,32256,14.977280,1.739288
8,64,67,34304,15.066089,1.929784
8,64,209,107008,16.707359,1.957329
8,64,215,110080,16.748193,1.957378
8,64,251,128512,16.971544,1.959818
8,64,1343,687616,19.391244,2.788053
8,64,4121,2109952,21.008779,4.582169
8,64,4477,2292224,21.128317,4.709132
8,64,4733,2423296,21.208539,4.914384
8,64,5305,2716160,21.373137,5.230023
8,64,12060,6174720,22.557942,9.674498
8,64,45202,23143424,24.464099,22.444361
8,128,9,9216,13.169925,1.629683
8,128,16,16384,14.000000,1.630607
8,128,25,25600,14.643856,1.677058
8,128,38,38912,15.247928,1.739748
8,128,222,227328,17.794416,1.953174
8,128,230,235520,17.845490,1.963866
8,128,250,256000,17.965784,2.041726
8,128,300,307200,18.228819,2.097866
8,128,311,318464,18.280771,2.120138
8,128,642,657408,19.326429,2.533293
8,128,2852,2920448,21.477758,4.793447
8,128,4194,4294656,22.034111,6.344475
8,128,16367,16759808,23.998502,16.426687
8,256,8,16384,14.000000,1.677405
8,256,10,20480,14.321928,1.676539
8,256,11,22528,14.459432,1.631270
8,256,17,34816,15.087463,1.739835
8,256,18,36864,15.169925,1.736544
8,256,22,45056,15.459432,1.741196
8,256,46,94208,16.523562,1.782300
8,256,102,208896,17.672425,1.961619
8,256,349,714752,19.447083,2.612433
8,256,845,1730560,20.722808,3.900936
8,256,1334,2732032,21.381543,5.090959
8,256,3144,6438912,22.618386,9.703196
8,256,8153,16697344,23.993115,16.430185
8,256,11030,22589440,24.429145,21.769772
8,512,13,53248,15.700440,1.740824
8,512,20,81920,16.321928,1.742644
8,512,26,106496,16.700440,1.815692
8,512,227,929792,19.826548,2.874106
8,512,439,1798144,20.778077,3.928699
8,512,699,2863104,21.449149,5.211598
8,512,702,2875392,21.455327,5.242605
8,512,4959,20312064,24.275834,19.973356
8,512,6543,26800128,24.675737,25.818447
8,1024,14,114688,16.807355,1.837798
8,1024,21,172032,17.392317,1.958950
8,1024,48,393216,18.584963,2.281914
8,1024,59,483328,18.882643,2.308376
8,1024,129,1056768,20.011227,3.006484
8,1024,151,1236992,20.238405,3.257352
8,1024,244,1998848,20.930737,4.155160
8,1024,269,2203648,21.071462,4.438765
8,1024,291,2383872,21.184875,4.657123
8,1024,429,3514368,21.744834,6.021712
8,1024,705,5775360,22.461479,8.836142
8,1024,1835,15032320,23.841564,15.512557
8,1024,1975,16179200,23.947637,16.671735
12,1,12,144,7.169925,1.611934
12,1,22,264,8.044394,1.610860
12,1,33,396,8.629357,1.630550
12,1,188,2256,11.139551,1.614885
12,1,311,3732,11.865733,1.611953
12,1,614,7368,12.847057,1.676114
12,1,1303,15636,13.932584,1.676113
12,1,1682,20184,14.300924,1.676359
12,1,1899,22788,14.475987,1.693786
12,1,1934,23208,14.502335,1.707938
12,1,2720,32640,14.994353,1.677102
12,1,6909,82908,16.339224,1.834013
12,1,7774,93288,16.509404,1.952286
12,1,9598,115176,16.813481,1.957294
12,1,13039,156468,17.255508,1.955819
12,1,15353,184236,17.491195,2.067384
12,1,36950,443400,18.758249,2.495755
12,8,10,960,9.906891,1.630298
12,8,16,1536,10.584963,1.676856
12,8,54,5184,12.339850,1.631453
12,8,81,7776,12.924813,1.632181
12,8,855,82080,16.324743,1.817328
12,8,1199,115104,16.812578,1.870471
12,8,1813,174048,17.409126,1.983351
12,8,2658,255168,17.961088,2.134927
12,8,3143,301728,18.202889,2.177579
12,8,3616,347136,18.405141,2.202159
12,8,3702,355392,18.439052,2.197677
12,8,32902,3158592,21.590850,5.651598
12,8,33498,3215808,21.616750,5.780413
12,8,34463,3308448,21.657723,5.881712
12,16,31,5952,12.539159,1.677931
