d0,d1,d2,size,log2_size,latency_us
1,512,25869,13244928,23.658937,50.768288
1,512,33434,17118208,24.029028,66.242534
1,512,33831,17321472,24.046058,65.888719
1,512,34812,17823744,24.087297,70.594977
1,512,35856,18358272,24.129927,72.041276
1,512,38631,19779072,24.237471,77.027806
1,512,43682,22365184,24.414751,86.667943
1,1024,9,9216,13.169925,1.742152
1,1024,10,10240,13.321928,1.742665
1,1024,11,11264,13.459432,1.742025
1,1024,18,18432,14.169925,1.778646
1,1024,21,21504,14.392317,1.777583
1,1024,25,25600,14.643856,1.812256
1,1024,28,28672,14.807355,1.809629
1,1024,71,72704,16.149747,1.958227
1,1024,75,76800,16.228819,2.040118
1,1024,83,84992,16.375039,2.068760
1,1024,110,112640,16.781360,2.165693
1,1024,127,130048,16.988685,2.262345
1,1024,133,136192,17.055282,2.299097
1,1024,169,173056,17.400879,2.461681
1,1024,249,254976,17.960002,2.744612
1,1024,253,259072,17.982994,2.751783
1,1024,265,271360,18.049849,2.822115
1,1024,276,282624,18.108524,2.846990
1,1024,298,305152,18.219169,2.934024
1,1024,346,354304,18.434628,3.118526
1,1024,504,516096,18.977280,3.729433
1,1024,886,907264,19.791163,5.229814
1,1024,1064,1089536,20.055282,5.942831
1,1024,1354,1386496,20.403012,7.043196
1,1024,1951,1997824,20.929998,9.421758
1,1024,2518,2578432,21.298063,11.669158
1,1024,3805,3896320,21.893681,14.399338
1,1024,4689,4801536,22.195065,16.987489
1,1024,5224,5349376,22.350939,20.598699
1,1024,5745,5882880,22.488091,22.733833
1,1024,5876,6017024,22.520619,23.135274
1,1024,6787,6949888,22.728558,26.490457
1,1024,7471,7650304,22.867086,28.897192
1,1024,7976,8167424,22.961450,32.075183
1,1024,8890,9103360,23.117968,34.664564
1,1024,9027,9243648,23.140031,34.919977
1,1024,9437,9663488,23.204113,37.065409
1,1024,21746,22267904,24.408462,89.108701
1,1024,22750,23296000,24.473579,91.458151
1,1024,23340,23900160,24.510517,94.214726
1,1024,24010,24586240,24.551348,96.804338
1,1024,28901,29594624,24.818832,113.287395
1,1024,37849,38757376,25.207968,145.306002
1,1024,37999,38910976,25.213674,146.023263
2,1,11,22,4.459432,1.011135
2,1,12,24,4.584963,1.009542
2,1,13,26,4.700440,1.010082
2,1,28,56,5.807355,1.009819
2,1,58,116,6.857981,1.010629
2,1,116,232,7.857981,1.010434
2,1,126,252,7.977280,1.009726
2,1,154,308,8.266787,1.012247
2,1,179,358,8.483816,1.012478
2,1,190,380,8.569856,1.012038
2,1,293,586,9.194757,1.574436
2,1,298,596,9.219169,1.570808
2,1,309,618,9.271463,1.569955
2,1,1958,3916,11.935165,2.237291
2,1,2206,4412,12.107217,2.236300
2,1,2494,4988,12.284246,2.236178
2,1,4226,8452,13.045077,1.713935
2,1,4528,9056,13.144658,1.715806
2,1,7883,15766,13.944529,1.813395
2,1,10111,20222,14.303638,1.901091
2,1,19840,39680,15.276124,1.958496
2,1,40088,80176,16.290883,2.322318
2,8,11,176,7.459432,1.630005
2,8,30,480,8.906891,1.600014
2,8,82,1312,10.357552,1.600845
2,8,107,1712,10.741467,1.601247
2,8,244,3904,11.930737,2.234952
2,8,283,4528,12.144658,2.234888
2,8,308,4928,12.266787,2.235481
2,8,337,5392,12.396605,2.235455
2,8,617,9872,13.269127,1.678761
2,8,741,11856,13.533330,1.678881
2,8,1420,22720,14.471675,1.778573
2,8,2829,45264,15.466076,1.952637
2,8,3159,50544,15.625252,1.956429
2,8,5525,88400,16.431759,2.070715
2,8,5705,91280,16.478011,2.092416
2,8,30060,480960,18.875557,3.556912
2,16,20,640,9.321928,2.235576
2,16,25,800,9.643856,2.235527
2,16,41,1312,10.357552,2.234036
2,16,59,1888,10.882643,2.236391
2,16,69,2208,11.108524,2.235719
2,16,77,2464,11.266787,2.197179
2,16,94,3008,11.554589,2.234398
2,16,208,6656,12.700440,1.677677
2,16,1084,34688,15.082149,1.829303
