d0,d1,d2,size,log2_size,latency_us
4,64,15,3840,11.906891,1.676710
4,64,16,4096,12.000000,1.676714
4,64,19,4864,12.247928,1.676518
4,64,22,5632,12.459432,1.676633
4,64,27,6912,12.754888,1.712666
4,64,51,13056,13.672425,1.751115
4,64,227,58112,15.826548,1.946062
4,64,2169,555264,19.082814,3.133680
4,64,2465,631040,19.267372,3.356854
4,64,4001,1024256,19.966145,4.311416
4,64,4537,1161472,20.147523,4.608425
4,64,6265,1603840,20.613099,5.680434
4,64,8769,2244864,21.098197,7.340114
4,64,27125,6944000,22.727336,14.499178
4,128,17,8704,13.087463,1.676861
4,128,57,29184,14.832890,1.765467
4,128,61,31232,14.930737,1.806062
4,128,73,37376,15.189825,1.806520
4,128,97,49664,15.599913,1.937246
4,128,123,62976,15.942515,1.958052
4,128,244,124928,16.930737,2.173981
4,128,246,125952,16.942515,2.174665
4,128,365,186880,17.511753,2.407480
4,128,382,195584,17.577429,2.436048
4,128,737,377344,18.525521,3.124086
4,128,752,385024,18.554589,2.710185
4,128,849,434688,18.729621,3.320745
4,128,3720,1904640,20.861087,6.422900
4,128,10130,5186560,22.306347,15.654817
4,128,28861,14776832,23.816834,36.968607
4,256,17,17408,14.087463,1.739590
4,256,27,27648,14.754888,1.752638
4,256,39,39936,15.285402,1.826227
4,256,42,43008,15.392317,1.841180
4,256,76,77824,16.247928,1.957725
4,256,95,97280,16.569856,2.060113
4,256,169,173056,17.400879,2.354130
4,256,252,258048,17.977280,2.693717
4,256,362,370688,18.499846,3.121585
4,256,597,611328,19.221587,3.921972
4,256,605,619520,19.240791,3.928331
4,256,916,937984,19.839204,5.076510
4,256,1746,1787904,20.769838,7.031621
4,256,2007,2055168,20.970825,7.813719
4,256,3313,3392512,21.693922,11.098744
4,256,3645,3732480,21.831703,11.901644
4,256,5080,5201920,22.310613,11.389726
4,256,10552,10805248,23.365229,20.892260
4,256,31326,32077824,24.935073,76.952945
4,512,16,32768,15.000000,1.744548
4,512,22,45056,15.459432,1.849502
4,512,58,118784,16.857981,2.139585
4,512,87,178176,17.442943,2.360545
4,512,112,229376,17.807355,2.306356
4,512,230,471040,18.845490,3.423111
4,512,243,497664,18.924813,3.546007
4,512,275,563200,19.103288,3.898288
4,512,348,712704,19.442943,4.279218
4,512,405,829440,19.661778,4.715655
4,512,479,980992,19.903882,5.227419
4,512,1624,3325952,21.665336,9.933402
4,1024,15,61440,15.906891,1.956767
4,1024,18,73728,16.169925,1.958918
4,1024,27,110592,16.754888,2.109985
4,1024,31,126976,16.954196,2.176511
4,1024,51,208896,17.672425,2.477813
4,1024,145,593920,19.179909,3.903410
4,1024,158,647168,19.303781,4.025562
4,1024,183,749568,19.515700,4.428099
4,1024,314,1286144,20.294621,6.347217
4,1024,349,1429504,20.447083,6.863151
4,1024,509,2084864,20.991522,9.197763
4,1024,729,2985984,21.509775,10.187489
4,1024,2151,8810496,23.070792,23.061872
4,1024,9676,39632896,25.240195,94.612030
8,1,11,88,6.459432,1.043826
8,1,12,96,6.584963,1.044113
8,1,17,136,7.087463,1.044262
8,1,18,144,7.169925,1.043797
8,1,45,360,8.491853,1.043994
8,1,62,496,8.954196,1.042365
8,1,932,7456,12.864186,1.676959
8,1,9750,78000,16.251187,1.957515
8,1,30081,240648,17.876565,2.341540
8,1,38056,304448,18.215836,2.520536
8,8,11,704,9.459432,1.676676
8,8,14,896,9.807355,1.630123
8,8,27,1728,10.754888,1.630531
8,8,136,8704,13.087463,1.676697
8,8,154,9856,13.266787,1.676614
8,8,527,33728,15.041659,1.778827
8,8,3207,205248,17.647009,2.252889
